"pair_id","patient_id","lnp_id","validation_group","fold"
"PAIR_07102","VP_015","LNP_0335","lnp_id",1
"PAIR_07103","VP_129","LNP_0178","lnp_id",4
"PAIR_07104","VP_198","LNP_0245","lnp_id",5
"PAIR_07105","VP_116","LNP_0415","lnp_id",2
"PAIR_07106","VP_074","LNP_0242","lnp_id",1
"PAIR_07107","VP_019","LNP_0060","lnp_id",3
"PAIR_07108","VP_012","LNP_0467","lnp_id",3
"PAIR_07109","VP_026","LNP_0338","lnp_id",2
"PAIR_07110","VP_022","LNP_0466","lnp_id",3
"PAIR_07111","VP_148","LNP_0483","lnp_id",3
"PAIR_07112","VP_052","LNP_0169","lnp_id",1
"PAIR_07113","VP_021","LNP_0212","lnp_id",4
"PAIR_07114","VP_124","LNP_0045","lnp_id",2
"PAIR_07115","VP_015","LNP_0416","lnp_id",1
"PAIR_07116","VP_051","LNP_0497","lnp_id",5
"PAIR_07117","VP_024","LNP_0386","lnp_id",1
"PAIR_07118","VP_159","LNP_0045","lnp_id",2
"PAIR_07119","VP_196","LNP_0324","lnp_id",3
"PAIR_07120","VP_185","LNP_0057","lnp_id",5
"PAIR_07121","VP_092","LNP_0123","lnp_id",2
"PAIR_07122","VP_016","LNP_0344","lnp_id",5
"PAIR_07123","VP_013","LNP_0407","lnp_id",4
"PAIR_07124","VP_049","LNP_0486","lnp_id",3
"PAIR_07125","VP_172","LNP_0388","lnp_id",5
"PAIR_07126","VP_144","LNP_0102","lnp_id",3
"PAIR_07127","VP_061","LNP_0042","lnp_id",4
"PAIR_07128","VP_123","LNP_0465","lnp_id",2
"PAIR_07129","VP_052","LNP_0273","lnp_id",3
"PAIR_07130","VP_042","LNP_0155","lnp_id",5
"PAIR_07131","VP_146","LNP_0195","lnp_id",3
"PAIR_07132","VP_115","LNP_0406","lnp_id",3
"PAIR_07133","VP_030","LNP_0341","lnp_id",5
"PAIR_07134","VP_106","LNP_0008","lnp_id",4
"PAIR_07135","VP_199","LNP_0340","lnp_id",5
"PAIR_07136","VP_062","LNP_0063","lnp_id",1
"PAIR_07137","VP_059","LNP_0492","lnp_id",5
"PAIR_07138","VP_187","LNP_0336","lnp_id",4
"PAIR_07139","VP_075","LNP_0279","lnp_id",5
"PAIR_07140","VP_183","LNP_0353","lnp_id",3
"PAIR_07141","VP_115","LNP_0302","lnp_id",4
"PAIR_07142","VP_032","LNP_0249","lnp_id",1
"PAIR_07143","VP_048","LNP_0364","lnp_id",3
"PAIR_07144","VP_103","LNP_0153","lnp_id",2
"PAIR_07145","VP_029","LNP_0213","lnp_id",2
"PAIR_07146","VP_170","LNP_0120","lnp_id",4
"PAIR_07147","VP_130","LNP_0011","lnp_id",5
"PAIR_07148","VP_029","LNP_0105","lnp_id",5
"PAIR_07149","VP_046","LNP_0182","lnp_id",2
"PAIR_07150","VP_033","LNP_0171","lnp_id",3
"PAIR_07151","VP_173","LNP_0348","lnp_id",4
"PAIR_07152","VP_003","LNP_0054","lnp_id",2
"PAIR_07153","VP_016","LNP_0369","lnp_id",2
"PAIR_07154","VP_064","LNP_0085","lnp_id",4
"PAIR_07155","VP_083","LNP_0132","lnp_id",4
"PAIR_07156","VP_126","LNP_0278","lnp_id",4
"PAIR_07157","VP_115","LNP_0463","lnp_id",5
"PAIR_07158","VP_052","LNP_0339","lnp_id",2
"PAIR_07159","VP_072","LNP_0294","lnp_id",4
"PAIR_07160","VP_100","LNP_0153","lnp_id",2
"PAIR_07161","VP_096","LNP_0438","lnp_id",5
"PAIR_07162","VP_147","LNP_0400","lnp_id",3
"PAIR_07163","VP_183","LNP_0110","lnp_id",2
"PAIR_07164","VP_071","LNP_0200","lnp_id",5
"PAIR_07165","VP_161","LNP_0128","lnp_id",1
"PAIR_07166","VP_044","LNP_0432","lnp_id",5
"PAIR_07167","VP_095","LNP_0147","lnp_id",1
"PAIR_07168","VP_023","LNP_0099","lnp_id",5
"PAIR_07169","VP_027","LNP_0011","lnp_id",5
"PAIR_07170","VP_176","LNP_0449","lnp_id",3
"PAIR_07171","VP_147","LNP_0484","lnp_id",3
"PAIR_07172","VP_168","LNP_0159","lnp_id",5
"PAIR_07173","VP_124","LNP_0088","lnp_id",1
"PAIR_07174","VP_194","LNP_0272","lnp_id",1
"PAIR_07175","VP_011","LNP_0195","lnp_id",3
"PAIR_07176","VP_009","LNP_0194","lnp_id",4
"PAIR_07177","VP_033","LNP_0294","lnp_id",4
"PAIR_07178","VP_063","LNP_0076","lnp_id",1
"PAIR_07179","VP_165","LNP_0432","lnp_id",5
"PAIR_07180","VP_122","LNP_0079","lnp_id",2
"PAIR_07181","VP_101","LNP_0159","lnp_id",5
"PAIR_07182","VP_010","LNP_0329","lnp_id",3
"PAIR_07183","VP_053","LNP_0476","lnp_id",1
"PAIR_07184","VP_159","LNP_0401","lnp_id",5
"PAIR_07185","VP_070","LNP_0220","lnp_id",2
"PAIR_07186","VP_026","LNP_0279","lnp_id",5
"PAIR_07187","VP_164","LNP_0116","lnp_id",1
"PAIR_07188","VP_152","LNP_0425","lnp_id",5
"PAIR_07189","VP_115","LNP_0295","lnp_id",4
"PAIR_07190","VP_046","LNP_0451","lnp_id",4
"PAIR_07191","VP_084","LNP_0463","lnp_id",5
"PAIR_07192","VP_087","LNP_0186","lnp_id",2
"PAIR_07193","VP_069","LNP_0226","lnp_id",2
"PAIR_07194","VP_085","LNP_0293","lnp_id",4
"PAIR_07195","VP_134","LNP_0004","lnp_id",2
"PAIR_07196","VP_123","LNP_0422","lnp_id",3
"PAIR_07197","VP_087","LNP_0477","lnp_id",5
"PAIR_07198","VP_139","LNP_0259","lnp_id",2
"PAIR_07199","VP_024","LNP_0190","lnp_id",4
"PAIR_07200","VP_178","LNP_0024","lnp_id",4
"PAIR_07201","VP_154","LNP_0144","lnp_id",5
"PAIR_07202","VP_079","LNP_0215","lnp_id",1
"PAIR_07203","VP_096","LNP_0241","lnp_id",1
"PAIR_07204","VP_135","LNP_0252","lnp_id",3
"PAIR_07205","VP_001","LNP_0377","lnp_id",4
"PAIR_07206","VP_176","LNP_0232","lnp_id",4
"PAIR_07207","VP_176","LNP_0498","lnp_id",4
"PAIR_07208","VP_094","LNP_0061","lnp_id",1
"PAIR_07209","VP_058","LNP_0461","lnp_id",3
"PAIR_07210","VP_125","LNP_0088","lnp_id",1
"PAIR_07211","VP_140","LNP_0473","lnp_id",1
"PAIR_07212","VP_068","LNP_0144","lnp_id",5
"PAIR_07213","VP_111","LNP_0244","lnp_id",4
"PAIR_07214","VP_007","LNP_0414","lnp_id",4
"PAIR_07215","VP_056","LNP_0039","lnp_id",1
"PAIR_07216","VP_123","LNP_0089","lnp_id",2
"PAIR_07217","VP_022","LNP_0423","lnp_id",4
"PAIR_07218","VP_147","LNP_0197","lnp_id",5
"PAIR_07219","VP_167","LNP_0171","lnp_id",3
"PAIR_07220","VP_018","LNP_0111","lnp_id",4
"PAIR_07221","VP_074","LNP_0214","lnp_id",3
"PAIR_07222","VP_106","LNP_0120","lnp_id",4
"PAIR_07223","VP_095","LNP_0456","lnp_id",2
"PAIR_07224","VP_131","LNP_0447","lnp_id",2
"PAIR_07225","VP_017","LNP_0256","lnp_id",2
"PAIR_07226","VP_014","LNP_0439","lnp_id",1
"PAIR_07227","VP_019","LNP_0294","lnp_id",4
"PAIR_07228","VP_112","LNP_0195","lnp_id",3
"PAIR_07229","VP_173","LNP_0028","lnp_id",5
"PAIR_07230","VP_056","LNP_0316","lnp_id",5
"PAIR_07231","VP_009","LNP_0268","lnp_id",3
"PAIR_07232","VP_151","LNP_0173","lnp_id",3
"PAIR_07233","VP_017","LNP_0333","lnp_id",2
"PAIR_07234","VP_097","LNP_0181","lnp_id",3
"PAIR_07235","VP_017","LNP_0022","lnp_id",2
"PAIR_07236","VP_061","LNP_0484","lnp_id",3
"PAIR_07237","VP_068","LNP_0176","lnp_id",2
"PAIR_07238","VP_023","LNP_0387","lnp_id",2
"PAIR_07239","VP_130","LNP_0185","lnp_id",3
"PAIR_07240","VP_161","LNP_0322","lnp_id",5
"PAIR_07241","VP_117","LNP_0478","lnp_id",5
"PAIR_07242","VP_144","LNP_0263","lnp_id",2
"PAIR_07243","VP_182","LNP_0156","lnp_id",3
"PAIR_07244","VP_056","LNP_0241","lnp_id",1
"PAIR_07245","VP_097","LNP_0079","lnp_id",2
"PAIR_07246","VP_088","LNP_0365","lnp_id",2
"PAIR_07247","VP_167","LNP_0214","lnp_id",3
"PAIR_07248","VP_149","LNP_0173","lnp_id",3
"PAIR_07249","VP_112","LNP_0231","lnp_id",2
"PAIR_07250","VP_146","LNP_0231","lnp_id",2
"PAIR_07251","VP_030","LNP_0175","lnp_id",1
"PAIR_07252","VP_149","LNP_0007","lnp_id",3
"PAIR_07253","VP_017","LNP_0337","lnp_id",3
"PAIR_07254","VP_102","LNP_0049","lnp_id",3
"PAIR_07255","VP_192","LNP_0336","lnp_id",4
"PAIR_07256","VP_052","LNP_0191","lnp_id",3
"PAIR_07257","VP_099","LNP_0054","lnp_id",2
"PAIR_07258","VP_188","LNP_0123","lnp_id",2
"PAIR_07259","VP_135","LNP_0346","lnp_id",3
"PAIR_07260","VP_184","LNP_0236","lnp_id",5
"PAIR_07261","VP_021","LNP_0256","lnp_id",2
"PAIR_07262","VP_200","LNP_0174","lnp_id",1
"PAIR_07263","VP_093","LNP_0335","lnp_id",1
"PAIR_07264","VP_049","LNP_0058","lnp_id",3
"PAIR_07265","VP_037","LNP_0207","lnp_id",1
"PAIR_07266","VP_008","LNP_0113","lnp_id",3
"PAIR_07267","VP_092","LNP_0055","lnp_id",1
"PAIR_07268","VP_135","LNP_0215","lnp_id",1
"PAIR_07269","VP_085","LNP_0363","lnp_id",2
"PAIR_07270","VP_087","LNP_0093","lnp_id",3
"PAIR_07271","VP_074","LNP_0021","lnp_id",2
"PAIR_07272","VP_179","LNP_0329","lnp_id",3
"PAIR_07273","VP_043","LNP_0139","lnp_id",4
"PAIR_07274","VP_176","LNP_0217","lnp_id",4
"PAIR_07275","VP_093","LNP_0066","lnp_id",2
"PAIR_07276","VP_024","LNP_0112","lnp_id",3
"PAIR_07277","VP_162","LNP_0229","lnp_id",1
"PAIR_07278","VP_132","LNP_0179","lnp_id",4
"PAIR_07279","VP_007","LNP_0307","lnp_id",1
"PAIR_07280","VP_168","LNP_0101","lnp_id",2
"PAIR_07281","VP_084","LNP_0084","lnp_id",1
"PAIR_07282","VP_003","LNP_0319","lnp_id",3
"PAIR_07283","VP_085","LNP_0404","lnp_id",3
"PAIR_07284","VP_115","LNP_0086","lnp_id",3
"PAIR_07285","VP_112","LNP_0171","lnp_id",3
"PAIR_07286","VP_085","LNP_0324","lnp_id",3
"PAIR_07287","VP_156","LNP_0245","lnp_id",5
"PAIR_07288","VP_071","LNP_0372","lnp_id",4
"PAIR_07289","VP_037","LNP_0199","lnp_id",1
"PAIR_07290","VP_120","LNP_0048","lnp_id",1
"PAIR_07291","VP_051","LNP_0472","lnp_id",1
"PAIR_07292","VP_132","LNP_0235","lnp_id",2
"PAIR_07293","VP_197","LNP_0181","lnp_id",3
"PAIR_07294","VP_064","LNP_0419","lnp_id",4
"PAIR_07295","VP_064","LNP_0207","lnp_id",1
"PAIR_07296","VP_104","LNP_0346","lnp_id",3
"PAIR_07297","VP_171","LNP_0047","lnp_id",5
"PAIR_07298","VP_014","LNP_0446","lnp_id",1
"PAIR_07299","VP_101","LNP_0465","lnp_id",2
"PAIR_07300","VP_006","LNP_0265","lnp_id",3
"PAIR_07301","VP_120","LNP_0291","lnp_id",5
"PAIR_07302","VP_140","LNP_0322","lnp_id",5
"PAIR_07303","VP_187","LNP_0495","lnp_id",2
"PAIR_07304","VP_116","LNP_0051","lnp_id",1
"PAIR_07305","VP_127","LNP_0249","lnp_id",1
"PAIR_07306","VP_148","LNP_0478","lnp_id",5
"PAIR_07307","VP_172","LNP_0259","lnp_id",2
"PAIR_07308","VP_158","LNP_0002","lnp_id",4
"PAIR_07309","VP_132","LNP_0037","lnp_id",5
"PAIR_07310","VP_090","LNP_0296","lnp_id",4
"PAIR_07311","VP_041","LNP_0400","lnp_id",3
"PAIR_07312","VP_074","LNP_0363","lnp_id",2
"PAIR_07313","VP_193","LNP_0117","lnp_id",3
"PAIR_07314","VP_110","LNP_0323","lnp_id",5
"PAIR_07315","VP_138","LNP_0120","lnp_id",4
"PAIR_07316","VP_068","LNP_0357","lnp_id",2
"PAIR_07317","VP_107","LNP_0024","lnp_id",4
"PAIR_07318","VP_024","LNP_0270","lnp_id",1
"PAIR_07319","VP_007","LNP_0242","lnp_id",1
"PAIR_07320","VP_078","LNP_0390","lnp_id",3
"PAIR_07321","VP_178","LNP_0263","lnp_id",2
"PAIR_07322","VP_194","LNP_0460","lnp_id",3
"PAIR_07323","VP_151","LNP_0224","lnp_id",1
"PAIR_07324","VP_104","LNP_0311","lnp_id",1
"PAIR_07325","VP_138","LNP_0166","lnp_id",1
"PAIR_07326","VP_045","LNP_0331","lnp_id",1
"PAIR_07327","VP_182","LNP_0221","lnp_id",3
"PAIR_07328","VP_168","LNP_0367","lnp_id",3
"PAIR_07329","VP_193","LNP_0166","lnp_id",1
"PAIR_07330","VP_143","LNP_0025","lnp_id",3
"PAIR_07331","VP_087","LNP_0271","lnp_id",4
"PAIR_07332","VP_050","LNP_0478","lnp_id",5
"PAIR_07333","VP_031","LNP_0401","lnp_id",5
"PAIR_07334","VP_057","LNP_0072","lnp_id",2
"PAIR_07335","VP_157","LNP_0301","lnp_id",1
"PAIR_07336","VP_105","LNP_0052","lnp_id",3
"PAIR_07337","VP_056","LNP_0258","lnp_id",5
"PAIR_07338","VP_167","LNP_0310","lnp_id",1
"PAIR_07339","VP_181","LNP_0252","lnp_id",3
"PAIR_07340","VP_127","LNP_0358","lnp_id",4
"PAIR_07341","VP_151","LNP_0404","lnp_id",3
"PAIR_07342","VP_148","LNP_0492","lnp_id",5
"PAIR_07343","VP_103","LNP_0366","lnp_id",3
"PAIR_07344","VP_003","LNP_0002","lnp_id",4
"PAIR_07345","VP_190","LNP_0292","lnp_id",3
"PAIR_07346","VP_002","LNP_0306","lnp_id",2
"PAIR_07347","VP_025","LNP_0087","lnp_id",2
"PAIR_07348","VP_127","LNP_0382","lnp_id",3
"PAIR_07349","VP_042","LNP_0202","lnp_id",1
"PAIR_07350","VP_119","LNP_0091","lnp_id",3
"PAIR_07351","VP_179","LNP_0230","lnp_id",5
"PAIR_07352","VP_188","LNP_0169","lnp_id",1
"PAIR_07353","VP_088","LNP_0358","lnp_id",4
"PAIR_07354","VP_152","LNP_0176","lnp_id",2
"PAIR_07355","VP_190","LNP_0490","lnp_id",5
"PAIR_07356","VP_174","LNP_0142","lnp_id",4
"PAIR_07357","VP_054","LNP_0429","lnp_id",2
"PAIR_07358","VP_136","LNP_0496","lnp_id",5
"PAIR_07359","VP_190","LNP_0146","lnp_id",1
"PAIR_07360","VP_098","LNP_0471","lnp_id",2
"PAIR_07361","VP_129","LNP_0163","lnp_id",1
"PAIR_07362","VP_036","LNP_0277","lnp_id",2
"PAIR_07363","VP_036","LNP_0104","lnp_id",5
"PAIR_07364","VP_026","LNP_0104","lnp_id",5
"PAIR_07365","VP_055","LNP_0403","lnp_id",5
"PAIR_07366","VP_131","LNP_0446","lnp_id",1
"PAIR_07367","VP_066","LNP_0132","lnp_id",4
"PAIR_07368","VP_086","LNP_0033","lnp_id",3
"PAIR_07369","VP_076","LNP_0131","lnp_id",1
"PAIR_07370","VP_114","LNP_0217","lnp_id",4
"PAIR_07371","VP_101","LNP_0352","lnp_id",4
"PAIR_07372","VP_005","LNP_0214","lnp_id",3
"PAIR_07373","VP_116","LNP_0337","lnp_id",3
"PAIR_07374","VP_119","LNP_0434","lnp_id",3
"PAIR_07375","VP_019","LNP_0385","lnp_id",5
"PAIR_07376","VP_164","LNP_0041","lnp_id",1
"PAIR_07377","VP_003","LNP_0068","lnp_id",2
"PAIR_07378","VP_178","LNP_0361","lnp_id",4
"PAIR_07379","VP_149","LNP_0182","lnp_id",2
"PAIR_07380","VP_048","LNP_0300","lnp_id",2
"PAIR_07381","VP_136","LNP_0218","lnp_id",3
"PAIR_07382","VP_053","LNP_0267","lnp_id",5
"PAIR_07383","VP_149","LNP_0174","lnp_id",1
"PAIR_07384","VP_167","LNP_0007","lnp_id",3
"PAIR_07385","VP_116","LNP_0092","lnp_id",3
"PAIR_07386","VP_118","LNP_0378","lnp_id",5
"PAIR_07387","VP_175","LNP_0362","lnp_id",4
"PAIR_07388","VP_171","LNP_0036","lnp_id",2
"PAIR_07389","VP_061","LNP_0321","lnp_id",2
"PAIR_07390","VP_197","LNP_0057","lnp_id",5
"PAIR_07391","VP_072","LNP_0317","lnp_id",4
"PAIR_07392","VP_164","LNP_0121","lnp_id",1
"PAIR_07393","VP_119","LNP_0002","lnp_id",4
"PAIR_07394","VP_104","LNP_0261","lnp_id",1
"PAIR_07395","VP_109","LNP_0301","lnp_id",1
"PAIR_07396","VP_067","LNP_0363","lnp_id",2
"PAIR_07397","VP_070","LNP_0325","lnp_id",4
"PAIR_07398","VP_164","LNP_0491","lnp_id",5
"PAIR_07399","VP_083","LNP_0422","lnp_id",3
"PAIR_07400","VP_188","LNP_0360","lnp_id",5
"PAIR_07401","VP_026","LNP_0154","lnp_id",1
"PAIR_07402","VP_040","LNP_0035","lnp_id",5
"PAIR_07403","VP_147","LNP_0274","lnp_id",4
"PAIR_07404","VP_146","LNP_0194","lnp_id",4
"PAIR_07405","VP_154","LNP_0480","lnp_id",2
"PAIR_07406","VP_116","LNP_0118","lnp_id",1
"PAIR_07407","VP_171","LNP_0500","lnp_id",2
"PAIR_07408","VP_060","LNP_0417","lnp_id",2
"PAIR_07409","VP_042","LNP_0316","lnp_id",5
"PAIR_07410","VP_015","LNP_0189","lnp_id",2
"PAIR_07411","VP_092","LNP_0161","lnp_id",1
"PAIR_07412","VP_079","LNP_0422","lnp_id",3
"PAIR_07413","VP_145","LNP_0480","lnp_id",2
"PAIR_07414","VP_172","LNP_0157","lnp_id",3
"PAIR_07415","VP_008","LNP_0314","lnp_id",3
"PAIR_07416","VP_080","LNP_0075","lnp_id",5
"PAIR_07417","VP_081","LNP_0076","lnp_id",1
"PAIR_07418","VP_162","LNP_0469","lnp_id",3
"PAIR_07419","VP_097","LNP_0087","lnp_id",2
"PAIR_07420","VP_147","LNP_0445","lnp_id",1
"PAIR_07421","VP_091","LNP_0221","lnp_id",3
"PAIR_07422","VP_150","LNP_0015","lnp_id",5
"PAIR_07423","VP_041","LNP_0092","lnp_id",3
"PAIR_07424","VP_028","LNP_0249","lnp_id",1
"PAIR_07425","VP_034","LNP_0058","lnp_id",3
"PAIR_07426","VP_158","LNP_0350","lnp_id",5
"PAIR_07427","VP_067","LNP_0290","lnp_id",4
"PAIR_07428","VP_193","LNP_0472","lnp_id",1
"PAIR_07429","VP_123","LNP_0276","lnp_id",5
"PAIR_07430","VP_039","LNP_0307","lnp_id",1
"PAIR_07431","VP_169","LNP_0433","lnp_id",1
"PAIR_07432","VP_177","LNP_0465","lnp_id",2
"PAIR_07433","VP_011","LNP_0192","lnp_id",1
"PAIR_07434","VP_163","LNP_0093","lnp_id",3
"PAIR_07435","VP_096","LNP_0354","lnp_id",4
"PAIR_07436","VP_173","LNP_0346","lnp_id",3
"PAIR_07437","VP_111","LNP_0156","lnp_id",3
"PAIR_07438","VP_042","LNP_0301","lnp_id",1
"PAIR_07439","VP_126","LNP_0465","lnp_id",2
"PAIR_07440","VP_013","LNP_0115","lnp_id",4
"PAIR_07441","VP_078","LNP_0060","lnp_id",3
"PAIR_07442","VP_006","LNP_0269","lnp_id",5
"PAIR_07443","VP_089","LNP_0457","lnp_id",1
"PAIR_07444","VP_143","LNP_0403","lnp_id",5
"PAIR_07445","VP_088","LNP_0123","lnp_id",2
"PAIR_07446","VP_164","LNP_0491","lnp_id",5
"PAIR_07447","VP_151","LNP_0295","lnp_id",4
"PAIR_07448","VP_191","LNP_0141","lnp_id",5
"PAIR_07449","VP_193","LNP_0469","lnp_id",3
"PAIR_07450","VP_165","LNP_0047","lnp_id",5
"PAIR_07451","VP_173","LNP_0464","lnp_id",5
"PAIR_07452","VP_065","LNP_0192","lnp_id",1
"PAIR_07453","VP_141","LNP_0019","lnp_id",4
"PAIR_07454","VP_145","LNP_0084","lnp_id",1
"PAIR_07455","VP_131","LNP_0433","lnp_id",1
"PAIR_07456","VP_115","LNP_0078","lnp_id",1
"PAIR_07457","VP_064","LNP_0274","lnp_id",4
"PAIR_07458","VP_018","LNP_0396","lnp_id",3
"PAIR_07459","VP_017","LNP_0189","lnp_id",2
"PAIR_07460","VP_097","LNP_0243","lnp_id",3
"PAIR_07461","VP_051","LNP_0086","lnp_id",3
"PAIR_07462","VP_004","LNP_0457","lnp_id",1
"PAIR_07463","VP_010","LNP_0055","lnp_id",1
"PAIR_07464","VP_100","LNP_0260","lnp_id",1
"PAIR_07465","VP_144","LNP_0378","lnp_id",5
"PAIR_07466","VP_199","LNP_0057","lnp_id",5
"PAIR_07467","VP_198","LNP_0297","lnp_id",4
"PAIR_07468","VP_186","LNP_0116","lnp_id",1
"PAIR_07469","VP_004","LNP_0165","lnp_id",3
"PAIR_07470","VP_127","LNP_0064","lnp_id",5
"PAIR_07471","VP_087","LNP_0281","lnp_id",3
"PAIR_07472","VP_099","LNP_0356","lnp_id",5
"PAIR_07473","VP_045","LNP_0132","lnp_id",4
"PAIR_07474","VP_080","LNP_0021","lnp_id",2
"PAIR_07475","VP_128","LNP_0334","lnp_id",4
"PAIR_07476","VP_063","LNP_0334","lnp_id",4
"PAIR_07477","VP_130","LNP_0212","lnp_id",4
"PAIR_07478","VP_104","LNP_0138","lnp_id",5
"PAIR_07479","VP_088","LNP_0050","lnp_id",5
"PAIR_07480","VP_116","LNP_0025","lnp_id",3
"PAIR_07481","VP_091","LNP_0496","lnp_id",5
"PAIR_07482","VP_186","LNP_0058","lnp_id",3
"PAIR_07483","VP_168","LNP_0186","lnp_id",2
"PAIR_07484","VP_100","LNP_0013","lnp_id",2
"PAIR_07485","VP_077","LNP_0083","lnp_id",1
"PAIR_07486","VP_112","LNP_0307","lnp_id",1
"PAIR_07487","VP_055","LNP_0325","lnp_id",4
"PAIR_07488","VP_071","LNP_0157","lnp_id",3
"PAIR_07489","VP_053","LNP_0358","lnp_id",4
"PAIR_07490","VP_188","LNP_0333","lnp_id",2
"PAIR_07491","VP_090","LNP_0007","lnp_id",3
"PAIR_07492","VP_084","LNP_0262","lnp_id",4
"PAIR_07493","VP_115","LNP_0399","lnp_id",3
"PAIR_07494","VP_098","LNP_0111","lnp_id",4
"PAIR_07495","VP_033","LNP_0393","lnp_id",4
"PAIR_07496","VP_161","LNP_0194","lnp_id",4
"PAIR_07497","VP_032","LNP_0284","lnp_id",2
"PAIR_07498","VP_025","LNP_0422","lnp_id",3
"PAIR_07499","VP_099","LNP_0057","lnp_id",5
"PAIR_07500","VP_075","LNP_0158","lnp_id",5
"PAIR_07501","VP_065","LNP_0223","lnp_id",4
"PAIR_07502","VP_022","LNP_0194","lnp_id",4
"PAIR_07503","VP_014","LNP_0271","lnp_id",4
"PAIR_07504","VP_152","LNP_0249","lnp_id",1
"PAIR_07505","VP_087","LNP_0045","lnp_id",2
"PAIR_07506","VP_179","LNP_0168","lnp_id",3
"PAIR_07507","VP_071","LNP_0496","lnp_id",5
"PAIR_07508","VP_121","LNP_0359","lnp_id",2
"PAIR_07509","VP_060","LNP_0190","lnp_id",4
"PAIR_07510","VP_057","LNP_0282","lnp_id",1
"PAIR_07511","VP_055","LNP_0396","lnp_id",3
"PAIR_07512","VP_134","LNP_0389","lnp_id",3
"PAIR_07513","VP_029","LNP_0076","lnp_id",1
"PAIR_07514","VP_084","LNP_0036","lnp_id",2
"PAIR_07515","VP_153","LNP_0361","lnp_id",4
"PAIR_07516","VP_187","LNP_0353","lnp_id",3
"PAIR_07517","VP_168","LNP_0141","lnp_id",5
"PAIR_07518","VP_200","LNP_0299","lnp_id",3
"PAIR_07519","VP_046","LNP_0471","lnp_id",2
"PAIR_07520","VP_120","LNP_0370","lnp_id",2
"PAIR_07521","VP_172","LNP_0148","lnp_id",2
"PAIR_07522","VP_174","LNP_0445","lnp_id",1
"PAIR_07523","VP_016","LNP_0438","lnp_id",5
"PAIR_07524","VP_155","LNP_0407","lnp_id",4
"PAIR_07525","VP_156","LNP_0127","lnp_id",1
"PAIR_07526","VP_062","LNP_0491","lnp_id",5
"PAIR_07527","VP_156","LNP_0019","lnp_id",4
"PAIR_07528","VP_015","LNP_0484","lnp_id",3
"PAIR_07529","VP_173","LNP_0254","lnp_id",2
"PAIR_07530","VP_001","LNP_0003","lnp_id",4
"PAIR_07531","VP_124","LNP_0198","lnp_id",2
"PAIR_07532","VP_034","LNP_0054","lnp_id",2
"PAIR_07533","VP_170","LNP_0433","lnp_id",1
"PAIR_07534","VP_166","LNP_0414","lnp_id",4
"PAIR_07535","VP_187","LNP_0412","lnp_id",3
"PAIR_07536","VP_114","LNP_0152","lnp_id",4
"PAIR_07537","VP_096","LNP_0388","lnp_id",5
"PAIR_07538","VP_161","LNP_0215","lnp_id",1
"PAIR_07539","VP_122","LNP_0343","lnp_id",2
"PAIR_07540","VP_171","LNP_0351","lnp_id",2
"PAIR_07541","VP_109","LNP_0498","lnp_id",4
"PAIR_07542","VP_027","LNP_0338","lnp_id",2
"PAIR_07543","VP_103","LNP_0100","lnp_id",2
"PAIR_07544","VP_035","LNP_0110","lnp_id",2
"PAIR_07545","VP_093","LNP_0471","lnp_id",2
"PAIR_07546","VP_021","LNP_0033","lnp_id",3
"PAIR_07547","VP_165","LNP_0302","lnp_id",4
"PAIR_07548","VP_075","LNP_0080","lnp_id",4
"PAIR_07549","VP_120","LNP_0372","lnp_id",4
"PAIR_07550","VP_165","LNP_0340","lnp_id",5
"PAIR_07551","VP_053","LNP_0370","lnp_id",2
"PAIR_07552","VP_066","LNP_0289","lnp_id",1
"PAIR_07553","VP_013","LNP_0057","lnp_id",5
"PAIR_07554","VP_146","LNP_0134","lnp_id",1
"PAIR_07555","VP_022","LNP_0133","lnp_id",5
"PAIR_07556","VP_023","LNP_0034","lnp_id",5
"PAIR_07557","VP_169","LNP_0419","lnp_id",4
"PAIR_07558","VP_129","LNP_0108","lnp_id",2
"PAIR_07559","VP_079","LNP_0488","lnp_id",4
"PAIR_07560","VP_196","LNP_0462","lnp_id",4
"PAIR_07561","VP_151","LNP_0272","lnp_id",1
"PAIR_07562","VP_056","LNP_0094","lnp_id",1
"PAIR_07563","VP_062","LNP_0472","lnp_id",1
"PAIR_07564","VP_171","LNP_0335","lnp_id",1
"PAIR_07565","VP_041","LNP_0366","lnp_id",3
"PAIR_07566","VP_194","LNP_0005","lnp_id",5
"PAIR_07567","VP_037","LNP_0461","lnp_id",3
"PAIR_07568","VP_027","LNP_0323","lnp_id",5
"PAIR_07569","VP_012","LNP_0336","lnp_id",4
"PAIR_07570","VP_066","LNP_0326","lnp_id",2
"PAIR_07571","VP_102","LNP_0255","lnp_id",4
"PAIR_07572","VP_175","LNP_0313","lnp_id",5
"PAIR_07573","VP_016","LNP_0264","lnp_id",1
"PAIR_07574","VP_013","LNP_0323","lnp_id",5
"PAIR_07575","VP_146","LNP_0288","lnp_id",1
"PAIR_07576","VP_070","LNP_0417","lnp_id",2
"PAIR_07577","VP_109","LNP_0432","lnp_id",5
"PAIR_07578","VP_021","LNP_0182","lnp_id",2
"PAIR_07579","VP_112","LNP_0455","lnp_id",2
"PAIR_07580","VP_084","LNP_0320","lnp_id",2
"PAIR_07581","VP_148","LNP_0349","lnp_id",5
"PAIR_07582","VP_142","LNP_0284","lnp_id",2
